Date,Close,High,Low,Open,Volume
2010-05-13,3.5002896785736084,3.6252998677618002,3.4690372095141364,3.5002896785736084,5047215
2010-05-14,3.3752806186676025,3.500290849681006,3.344028139151854,3.3752806186676025,5814913
2010-05-17,3.4377846717834473,3.5002899272941383,3.281522002432208,3.4377846717834473,6153010
2010-05-18,3.4690372943878174,3.5002897642119146,3.406532041789313,3.4690372943878174,2897921
2010-05-19,3.4690372943878174,3.4690372943878174,3.4690372943878174,3.4690372943878174,0
2010-05-20,3.4065325260162354,3.4690377874996488,3.344027577483177,3.4065325260162354,5330621
2010-05-21,3.3752806186676025,3.4690383701652574,3.3127753466856973,3.3752806186676025,5108983
2010-05-24,3.344027519226074,3.4690377270647135,3.3127747325536525,3.344027519226074,2777993
2010-05-25,3.2502691745758057,3.3440275350363535,3.187763913885792,3.2502691745758057,5757603
2010-05-26,3.312774181365967,3.3752794313606804,3.2190158369484494,3.312774181365967,18460779
2010-05-27,3.344027519226074,3.344027519226074,3.28152225883158,3.344027519226074,2084266
2010-05-28,3.4065325260162354,3.4377850002827643,3.344027577483177,3.4065325260162354,5484877
2010-05-31,3.4247124195098877,3.48872549014464,3.3927055636912766,3.4247124195098877,3350839
2010-06-01,3.4887256622314453,3.4887256622314458,3.3606991941456017,3.4887256622314458,3506214
2010-06-02,3.4567196369171143,3.488726178550113,3.392706233149818,3.4567196369171143,3561498
2010-06-03,3.4887256622314453,3.5847455934211414,3.4567191253352973,3.552739056524993,3959315
2010-06-04,3.4247124195098877,3.5527388812806273,3.3606990283739,3.4247124195098877,4546545
2010-06-07,3.392705202102661,3.4247120545100374,3.3286914972879083,3.392705202102661,1666889
2010-06-08,3.360698699951172,3.4247120848314805,3.328691526759212,3.360698699951172,2833045
2010-06-09,3.4247124195098877,3.456718954827264,3.296684996235443,3.4247124195098877,3930568
2010-06-10,3.4567196369171143,3.488726178550113,3.3606996915168192,3.4567196369171143,2919320
2010-06-11,3.5527384281158447,3.616751490585497,3.4567185139101726,3.5527384281158447,6336269
2010-06-14,3.648759126663208,3.7127722028931887,3.6167522680469544,3.648759126663208,5411963
2010-06-15,3.680764675140381,3.712771204649857,3.5527382366012983,3.680764675140381,4781296
2010-06-16,3.648759126663208,3.776785599624432,3.584745729931964,3.648759126663208,6126534
2010-06-17,3.680764675140381,3.7767845841699863,3.648758145630904,3.680764675140381,4218631
2010-06-18,3.7127723693847656,3.7767857689865574,3.6167524302327165,3.7127723693847656,3921375
2010-06-21,3.648759126663208,3.776785599624432,3.584745729931964,3.648759126663208,6221290
2010-06-22,3.584745168685913,3.6487585553948936,3.5527386355820294,3.5847451686859135,2586433
2010-06-23,3.5207321643829346,3.616752094625049,3.4887256278026455,3.5207321643829346,4942275
2010-06-24,3.5207321643829346,3.552739021464471,3.456719091222357,3.5207321643829346,3067073
2010-06-25,3.4887256622314453,3.552739056524993,3.4887256622314458,3.4887256622314458,3769133
2010-06-28,3.5207321643829346,3.552739021464471,3.456719091222357,3.4887256278026455,5067075
2010-06-29,3.4247124195098877,3.48872549014464,3.3927055636912766,3.4247124195098877,2606047
2010-06-30,3.4567196369171143,3.5207327201831125,3.392706233149818,3.4567196369171143,3181872
2010-07-01,3.4247124195098877,3.4247124195098877,3.3606990283739,3.4247124195098877,1889938
2010-07-02,3.4567196369171143,3.488726178550113,3.4247130952841154,3.4567196369171143,1806619
2010-07-05,3.4567196369171143,3.5207327201831125,3.4567196369171143,3.4567196369171143,2691387
2010-07-06,3.5207321643829346,3.552739021464471,3.456719091222357,3.5207321643829346,2555748
2010-07-07,3.5207321643829346,3.5207321643829346,3.456719091222357,3.5207321643829346,2714636
2010-07-08,3.5207321643829346,3.58474555804476,3.456719091222357,3.5207321643829346,6254087
2010-07-09,3.4887256622314453,3.552739056524993,3.4887256622314458,3.4887256622314458,1166752
2010-07-12,3.4887256622314453,3.552739056524993,3.4567191253352973,3.4887256622314458,3616352
2010-07-13,3.5527384281158447,3.584744959350671,3.4567185139101726,3.5527384281158447,9712874
2010-07-14,3.584745168685913,3.616751701789797,3.520731781976933,3.5847451686859135,8285920
2010-07-15,3.5207321643829346,3.616752094625049,3.5207321643829346,3.5207321643829346,3030904
2010-07-16,3.4887256622314453,3.5847455934211414,3.4887256622314458,3.4887256622314458,2298988
2010-07-19,3.5207321643829346,3.5207321643829346,3.424712554642068,3.5207321643829346,2879257
2010-07-20,3.4887256622314453,3.552739056524993,3.424712588439149,3.4887256622314458,5516616
2010-07-21,3.584745168685913,3.6487585553948936,3.4887252488730494,3.5847451686859135,10003305
2010-07-22,3.584745168685913,3.616751701789797,3.520731781976933,3.5847451686859135,4358175
2010-07-23,3.5527384281158447,3.584744959350671,3.520731576379825,3.5527384281158447,2319199
2010-07-26,3.5527384281158447,3.584744959350671,3.520731576379825,3.5527384281158447,3802399
2010-07-27,3.680764675140381,3.712771204649857,3.5527382366012983,3.680764675140381,9443826
2010-07-28,3.7127723693847656,3.7767857689865574,3.6807658298345083,3.7127723693847656,4165701
2010-07-29,3.776785373687744,3.8087919098880243,3.712771980785941,3.776785373687744,4118200
2010-07-30,3.808791160583496,3.8407976904871224,3.7447777802750624,3.808791160583496,3546654
2010-08-02,3.8728044033050537,3.904811255221559,3.808791340474435,3.8407978718897446,3335740
2010-08-03,3.808791160583496,3.904811070795556,3.808791160583496,3.808791160583496,1361802
2010-08-04,3.840798854827881,3.904812254542019,3.7767857756150196,3.8407988548278804,2502858
2010-08-05,3.8728044033050537,3.904811255221559,3.7767848090591256,3.8728044033050537,5035020
2010-08-06,3.840798854827881,3.93681879414845,3.8407988548278804,3.8407988548278804,2696743
2010-08-09,3.840798854827881,3.9688253337548804,3.8087923152214502,3.8407988548278804,2940370
2010-08-10,3.744778871536255,3.8407988097293617,3.6807657930750333,3.744778871536255,3373764
2010-08-11,3.680764675140381,3.7447777341593333,3.616751295620251,3.680764675140381,3213660
2010-08-12,3.680764675140381,3.712771204649857,3.648758145630904,3.680764675140381,3585592
2010-08-13,3.680764675140381,3.712771204649857,3.648758145630904,3.680764675140381,2627073
2010-08-16,3.680764675140381,3.7447777341593333,3.648758145630904,3.680764675140381,1186224
2010-08-17,3.776785373687744,3.8087919098880243,3.6807654445856612,3.776785373687744,5068326
2010-08-18,3.7127723693847656,3.7767857689865574,3.6807658298345083,3.7127723693847656,2487307
2010-08-19,3.808791160583496,3.8407976904871224,3.68076472046781,3.808791160583496,5352789
2010-08-20,3.776785373687744,3.840798446088304,3.7447785169862207,3.776785373687744,1316998
2010-08-23,3.776785373687744,3.8087919098880243,3.712771980785941,3.776785373687744,2350153
2010-08-24,3.776785373687744,3.776785373687744,3.712771980785941,3.776785373687744,4063532
2010-08-25,3.680764675140381,3.7767845841699863,3.648758145630904,3.680764675140381,2915078
2010-08-26,3.776785373687744,3.776785373687744,3.6807654445856612,3.776785373687744,3113941
2010-08-27,3.776785373687744,3.840798446088304,3.7447785169862207,3.776785373687744,3720291
2010-08-30,3.776785373687744,3.776785373687744,3.776785373687744,3.776785373687744,0
2010-08-31,3.808791160583496,3.8407976904871224,3.7447777802750624,3.808791160583496,2573392
2010-09-01,3.936817169189453,3.936817169189453,3.776784216711157,3.936817169189453,4370938
2010-09-02,4.000831604003906,4.000831604003906,3.9048116788399403,4.000831604003906,4070667
2010-09-03,4.000831604003906,4.032838779893946,3.968824748615097,4.000831604003906,2351396
2010-09-06,4.000831604003906,4.032838779893946,3.9368182137275185,4.000831604003906,2018936
2010-09-07,3.936817169189453,4.0008305424814585,3.9048106427940232,3.936817169189453,1630637
2010-09-08,3.936817169189453,4.0008305424814585,3.9048106427940232,3.936817169189453,1560930
2010-09-09,3.936817169189453,4.0008305424814585,3.9048106427940232,3.9048106427940232,1560930
2010-09-10,3.936817169189453,3.936817169189453,3.936817169189453,3.936817169189453,0
2010-09-13,4.000831604003906,4.096852170170333,4.000831604003906,4.000831604003906,2420980
2010-09-14,4.032838821411133,4.0648453566282114,4.000831645191586,4.032838821411133,2898031
2010-09-15,4.0968523025512695,4.0968523025512695,3.968824876859104,4.0968523025512695,4229624
2010-09-16,4.0968523025512695,4.12885883847307,4.0328389102064275,4.0968523025512695,4748997
2010-09-17,4.0968523025512695,4.256885302661513,4.064845446128229,4.0968523025512695,9468303
2010-09-20,4.12885856628418,4.12885856628418,4.064845178159326,4.12885856628418,1155082
2010-09-21,4.160865306854248,4.192871842256507,4.128858771451989,4.160865306854248,1884332
2010-09-22,4.192871570587158,4.224878424416828,4.128858503930248,4.192871570587158,1716547
2010-09-23,4.192871570587158,4.224878424416828,4.128858503930248,4.192871570587158,3275127
2010-09-24,4.224878787994385,4.256885324077205,4.160865395327502,4.224878787994385,1393441
2010-09-27,4.320898532867432,4.352905067588208,4.19287175298187,4.320898532867432,7834489
2010-09-28,4.320898532867432,4.352905067588208,4.224878608203874,4.320898532867432,4259885
2010-09-29,4.320898532867432,4.416918137029759,4.320898532867432,4.320898532867432,3497363
2010-09-30,4.416918754577637,4.480932153470398,4.320899136990405,4.416918754577637,4826068
2010-10-01,4.320898532867432,4.448924992251764,4.320898532867432,4.320898532867432,4383235
2010-10-04,4.384911060333252,4.416917591098016,4.3208979988037255,4.384911060333252,5652058
2010-10-05,4.544944763183594,4.576951619580039,4.352905227311124,4.544944763183594,6633686
2010-10-06,4.480931758880615,4.544944831635127,4.448925222503359,4.480931758880615,3436932
2010-10-07,4.416918754577637,4.512938692666142,4.416918754577637,4.416918754577637,4464312
2010-10-08,4.416918754577637,4.480932153470398,4.384912215381893,4.416918754577637,2843456
2010-10-11,4.480931758880615,4.512938295257872,4.416918365624857,4.480931758880615,5144631
2010-10-12,4.544944763183594,4.544944763183594,4.448925155497979,4.544944763183594,6067730
2010-10-13,4.544944763183594,4.576951619580039,4.480931691393184,4.544944763183594,5064624
2010-10-14,4.448925495147705,4.576951969003846,4.416918636307721,4.448925495147705,4122247
2010-10-15,4.448925495147705,4.544945110163862,4.416918636307721,4.448925495147705,4401771
2010-10-18,4.480931758880615,4.544944831635127,4.416918365624857,4.480931758880615,3026195
2010-10-19,4.416918754577637,4.512938692666142,4.416918754577637,4.416918754577637,2962087
2010-10-20,4.416918754577637,4.480932153470398,4.384912215381893,4.416918754577637,3137900
2010-10-21,4.416918754577637,4.480932153470398,4.352905676186149,4.416918754577637,3469251
2010-10-22,4.480931758880615,4.512938295257872,4.416918365624857,4.480931758880615,3201947
2010-10-25,4.448925495147705,4.544945110163862,4.448925495147705,4.448925495147705,3606844
2010-10-26,4.448925495147705,4.544945110163862,4.416918636307721,4.448925495147705,2731390
2010-10-27,4.320898532867432,4.512938061693316,4.320898532867432,4.320898532867432,3277790
2010-10-28,4.384911060333252,4.4489244423639684,4.288891147537773,4.352904529568488,2110605
2010-10-29,4.384911060333252,4.384911060333252,4.384911060333252,4.384911060333252,0
2010-11-01,4.468128681182861,4.506536262800411,4.378509815570851,4.468128681182861,5430736
2010-11-02,4.480931758880615,4.519339666633572,4.455326593879059,4.480931758880615,3623617
2010-11-03,4.493732929229736,4.532141144044519,4.455325034916088,4.493732929229736,3090542
2010-11-04,4.596155166625977,4.6345630663857795,4.506535986017018,4.596155166625977,5807341
2010-11-05,4.583352088928223,4.660168208662255,4.570549989891376,4.583352088928223,1988626
2010-11-08,4.570550441741943,4.596155603850528,4.54494431812973,4.570550441741943,1927230
2010-11-09,4.672972202301025,4.72418317970836,4.570551529491498,4.672972202301025,3410476
2010-11-10,4.698577404022217,4.736985311610636,4.647366433236,4.698577404022217,3654067
2010-11-11,4.81380033493042,4.865011300702181,4.698576943948806,4.81380033493042,5560900
2010-11-12,4.916221618652344,4.95462984292789,4.736984841205856,4.916221618652344,4269214
2010-11-15,4.980235576629639,4.980235576629639,4.852209109193745,4.916222182661067,1939350
2010-11-16,4.980235576629639,4.980235576629639,4.980235576629639,4.980235576629639,0
2010-11-17,4.980235576629639,4.980235576629639,4.980235576629639,4.980235576629639,0
2010-11-18,4.980235576629639,4.980235576629639,4.980235576629639,4.980235576629639,0
2010-11-19,4.980235576629639,4.980235576629639,4.980235576629639,4.980235576629639,0
2010-11-22,4.775392532348633,5.108262214416382,4.749787369421095,4.775392532348633,8137821
2010-11-23,4.608957767486572,4.74978728277322,4.5833526050261355,4.608957767486572,5285536
2010-11-24,4.583352088928223,4.634563049085029,4.50653596919419,4.634563049085029,5068770
2010-11-25,4.711379528045654,4.724182591304132,4.634564033005997,4.711379528045654,4062989
2010-11-26,4.6857733726501465,4.711378532251474,4.570549994193583,4.6857733726501465,3785278
2010-11-29,4.480931758880615,4.698577424150689,4.429721428877504,4.480931758880615,6698632
2010-11-30,4.519339561462402,4.532142624417104,4.288891799806251,4.519339561462402,6661494
2010-12-01,4.544944763183594,4.570550889303231,4.480931691393184,4.544944763183594,7366961
2010-12-02,4.6857733726501465,4.698576433202577,4.544943873088721,4.6857733726501465,6545024
2010-12-03,4.647365570068359,4.749786851615327,4.621760409932209,4.647365570068359,3340341
2010-12-06,4.711379528045654,4.724182591304132,4.660169198019216,4.711379528045654,2621258
2010-12-07,4.698577404022217,4.749787733805945,4.660169175932554,4.698577404022217,3132253
2010-12-08,4.672972202301025,4.788196260464957,4.634564610248096,4.672972202301025,4301608
2010-12-09,4.5577473640441895,4.736984780184172,4.4937339782441095,4.5577473640441895,3587989
2010-12-10,4.493732929229736,4.608956612170682,4.493732929229736,4.493732929229736,6114612
2010-12-13,4.672972202301025,4.698578011505979,4.480932319028662,4.544945399785259,3866730
2010-12-14,4.660168647766113,4.724182033492598,4.634563485776244,4.672971068510444,3874605
2010-12-15,4.711379528045654,4.749787756317351,4.634564033005997,4.698577426290913,2092440
2010-12-16,4.672972202301025,4.72418317970836,4.660169778450477,4.698578011505979,1494885
2010-12-17,4.6857733726501465,4.877813191414226,4.621760313396238,4.77539191200656,3318735
2010-12-20,4.660168647766113,4.6857738097559825,4.506536393822066,4.672971068510444,3380160
2010-12-21,4.672972202301025,4.698578011505979,4.59615669769388,4.672972202301025,2656694
2010-12-22,4.6857733726501465,4.698576433202577,4.647365472997566,4.6857733726501465,1657293
2010-12-23,4.736984729766846,4.775392312136417,4.672971024146877,4.736984729766846,1766548
2010-12-24,4.749787330627441,4.762590072237254,4.711379105798002,4.749787330627441,363735
2010-12-27,4.852208614349365,4.852208614349365,4.672971193616844,4.852208614349365,1110490
2010-12-28,4.826603412628174,4.865011316581143,4.749787284221022,4.826603412628174,1089135
2010-12-29,4.865011692047119,4.865011692047119,4.736985228822815,4.865011692047119,1683747
2010-12-30,4.8394060134887695,4.865011175212972,4.800998110651863,4.8394060134887695,852497
2010-12-31,4.81380033493042,4.865011300702181,4.775392431102811,4.81380033493042,1974235
2011-01-03,4.877813816070557,4.980235108594367,4.813800428117871,4.877813816070557,2451606
2011-01-04,4.877813816070557,4.980235108594367,4.877813816070557,4.877813816070557,2941748
2011-01-05,4.81380033493042,4.89061646308685,4.788195172545752,4.81380033493042,3045012
2011-01-06,4.9034199714660645,4.967433364007695,4.813800773206043,4.9034199714660645,4258826
2011-01-07,4.890616416931152,4.941826741217186,4.890616416931152,4.890616416931152,1919419
2011-01-10,4.711379528045654,4.941827295169608,4.711379528045654,4.711379528045654,3081951
2011-01-11,4.72418212890625,4.762590032917377,4.647366000382782,4.72418212890625,5711186
2011-01-12,4.711379528045654,4.736985334061364,4.685774363032435,4.711379528045654,4243356
2011-01-13,4.800998687744141,4.852209017348159,4.736985294987254,4.800998687744141,4919408
2011-01-14,4.826603412628174,4.865011316581143,4.800998250159933,4.826603412628174,1997487
2011-01-17,4.826603412628174,4.877813737564656,4.788195188173991,4.826603412628174,1695519
2011-01-18,4.736984729766846,4.916221502996734,4.724181988642852,4.736984729766846,4967494
2011-01-19,4.736984729766846,4.813800215007194,4.736984729766846,4.736984729766846,2445565
2011-01-20,4.647365570068359,4.736984431797844,4.621760409932209,4.647365570068359,2687048
2011-01-21,4.621760368347168,4.69857648906682,4.532141827925225,4.621760368347168,4933460
2011-01-24,4.544944763183594,4.660169125709556,4.519339598567678,4.544944763183594,2692266
2011-01-25,4.493732929229736,4.596154514901355,4.493732929229736,4.493732929229736,2668738
2011-01-26,4.583352088928223,4.583352088928223,4.519338709233391,4.583352088928223,4037889
2011-01-27,4.5577473640441895,4.634563491104527,4.5577473640441895,4.5577473640441895,5042979
2011-01-28,4.391313076019287,4.557747765561155,4.3401021064668015,4.391313076019287,6160570
2011-01-31,4.186470985412598,4.378510862422046,4.173668241478294,4.186470985412598,7718640
2011-02-01,4.288891792297363,4.288891792297363,4.160865329490589,4.288891792297363,12904565
2011-02-02,4.519339561462402,4.570550851777495,4.31449696421194,4.519339561462402,16227223
2011-02-03,4.468128681182861,4.570550287668187,4.442522878935032,4.468128681182861,3917867
2011-02-04,4.583352088928223,4.634563049085029,4.378509530305706,4.583352088928223,4000427
2011-02-07,4.660168647766113,4.698576871502729,4.596155582540836,4.660168647766113,4188510
2011-02-08,4.775392532348633,4.813800436990549,4.685773981350421,4.775392532348633,4879489
2011-02-09,4.81380033493042,4.903419525031003,4.775392431102811,4.81380033493042,5725204
2011-02-10,4.5577473640441895,4.800998165984252,4.5577473640441895,4.5577473640441895,9072844
2011-02-11,4.621760368347168,4.672970688158694,4.493733607314808,4.621760368347168,3602870
2011-02-14,4.634564399719238,4.749788132147754,4.596156488909734,4.634564399719238,2374386
2011-02-15,4.5577473640441895,4.672971073882883,4.544944302282723,4.5577473640441895,2948803
2011-02-16,4.519339561462402,4.583352953228482,4.506536819008939,4.519339561462402,5996274
2011-02-17,4.532142639160156,4.557747803649138,4.442523441694381,4.532142639160156,4926446
2011-02-18,4.544944763183594,4.570550889303231,4.519339598567678,4.544944763183594,3303058
2011-02-21,4.493732929229736,4.544943241313846,4.4809301909581425,4.493732929229736,2333913
2011-02-22,4.416918754577637,4.4681297300928655,4.3785108434424895,4.416918754577637,3183836
2011-02-23,4.314496994018555,4.455326520977095,4.263286664853392,4.314496994018555,3350909
2011-02-24,4.224878787994385,4.3273000880609,4.071246196892126,4.224878787994385,7856106
2011-02-25,4.173667907714844,4.263286787586972,4.148062742395128,4.173667907714844,7295863
2011-02-28,4.288891792297363,4.288891792297363,4.109654359766394,4.288891792297363,9501044
2011-03-01,4.122457981109619,4.28889237325281,4.071246683947319,4.122457981109619,3339790
2011-03-02,3.9432196617126465,4.135259515786065,3.9304175603098956,3.9432196617126465,5231323
2011-03-03,4.032838821411133,4.0840491495579645,3.9816278522618327,4.032838821411133,9676989
2011-03-04,4.135260105133057,4.1608659140940185,4.045641536526744,4.135260105133057,9411323
2011-03-07,4.071246147155762,4.096852273112679,4.020035818249357,4.071246147155762,4523827
2011-03-08,4.135260105133057,4.135260105133057,4.058444601257866,4.135260105133057,3494730
2011-03-09,4.288891792297363,4.3657079263824174,4.14806258705954,4.288891792297363,6618367
2011-03-10,4.416918754577637,4.4937348973492055,4.250484366158239,4.416918754577637,8122340
2011-03-11,4.532142639160156,4.532142639160156,4.3785103702213055,4.532142639160156,4070623
2011-03-14,4.608957767486572,4.647365991929047,4.506536476642399,4.608957767486572,4315073
2011-03-15,4.634564399719238,4.634564399719238,4.442523884167901,4.634564399719238,4359918
2011-03-16,4.468128681182861,4.711378834768666,4.455325940309546,4.468128681182861,3423531
2011-03-17,4.493732929229736,4.621759670943409,4.4809301909581425,4.493732929229736,6313711
